	Unnamed: 0	tweets	class
9056	9056	Happy Birthday hoe!!! I'll always love you even if we go a year without talking bc you're petty you're still my sister	1
9057	9057	Happy Birthday to this fag!	1
9058	9058	Happy Columbus Day! Even #BillMaher likes #cocaine and #Columbus!!! What the fuck is wrong with you #liberals? Fuckin' #moron #retards....	1
9059	9059	Happy Columbus Day!!! Just be glad we wasn't usin' #weavetrip to rope the sails. SERIOUSLY THO&gt That shit would be #wigger&gt	1
9060	9060	Happy bday  I love you my nigguh #livingLegend	1
9061	9061	Happy birthday  I love you faggot	1
9062	9062	Happy birthday bird!	0
9063	9063	Happy birthday fag  love ya	1
9064	9064	Happy birthday little bitch boy	1
9065	9065	Happy birthday nig  ! Miss your black ass  #TU	1
9066	9066	Happy birthday to literally the craziest bitch I know  I'm so happy I'm related to u	1
9067	9067	Happy birthday to my bitch.  I had to tow is botch ass car... Love you cuz	1
9068	9068	Happy birthday to my pops. Old negro spiritual is 64 today lol	0
9069	9069	Happy birthday to the biggest retard out there. Youre my favorite retard though  happy birthday nigs	1
9070	9070	Happy birthday to this coon ass nigga buckcity	1
9071	9071	Happy first day of college nigger	1
9072	9072	Happy hangover #Bloomington #btown #iubb #IU #Indiana #hoosierdaddy #HoosierNation #hoosiers the resurrection is now complete. #ncaa #big10	0
9073	9073	Happy this nigga nick old I only like red bones ass is watching this.	1
9074	9074	Hardly ever sober bitch I party till it's over.	1
9075	9075	Harlem World trash? Interesting.	0
9076	9076	Harry must thincc I'm the bitch he can fall Bacc on ah sum  Boi BYEEEEE	1
9077	9077	Harvard got the worst hoes cheerleading in America	1
9078	9078	Has anyone ever purchased baseball field dirt? I really want dirt from  Stadium for my grandfather's grave. #weirdtweets	0
9079	9079	Hate a bitch that's always in some mess	1
9080	9080	"Hate a hoe that think relationships are seasonal.. ""Winter comin, Let me get me a boyfriend"".. Sound dumb as hell.."	1
9081	9081	"Hate aw they ""gym"" cunts in ma year, I'd rather eat like a pig and drink like I've got a problem"	1
9082	9082	Hate dat hoe	1
9083	9083	Hate that bitch   Ray Donovan's wife is pissing me off	1
9084	9084	Hate this dyke	1
9085	9085	Hate when I'm in a girl city call her then she call back after I'm on the plane bitch FOH	1
9086	9086	Hate when bitches get boyfriends then forget all about you like you wasn't there before they got together	1
9087	9087	"Hate when bitches talk like they rey fuck your brains out then be like ""im just filrting"" lmao fuck u bitch"	1
9088	9088	Hate when bitches tryna put you in the friendzone...bitch I'm tryna score, put me in the end-zone	1
9089	9089	Hate when bitches with long hair decide to get a haircut. Nothin good ever comes out of that	1
9090	9090	Hate when hoes try to lead u on naw like lil bitch im coool	1
9091	9091	Hate when my hoes get out here an start actin single smh. #DezHoesAintLoyal	1
9092	9092	Hating on me? Then bitch what's good?	1
9093	9093	Hats off to all hoodrat chicks from the ghetto who have anxiety attacks at formal events	1
9094	9094	Brazil has the highest number of monkey species of any nation in the world with 116.	0
9095	9095	Have you Eva asked a nicca where dey got sum fake designer frm	1
9096	9096	"Have you ever popped champagne on a plane, while gettin some brain Whipped it out, she said ""I never seen Snakes on a Plane"""	0
9097	9097	Have you ever slapped a bitch for giving you a big hickey #wiggy #wiggy #wiggy	1
9098	9098	Have you ever thought a bitch was wet as fuck, but woke up the next morning  realized that she was just on her period?	1
9099	9099	chase-da-doe,r.o.m.e.,and the boy big by Joseph Chase Rinche on #SoundCloud? https:	1
9100	9100	Have you hugged a wacko-bird today?	0
9101	9101	Have you noticed all the ghetto people naming their kids after cars? Mercedes Lexus Repossessed.	0
9102	9102	Haven't talked to my bitch in a while lol.	1
9103	9103	"Having ""them hoes"" gets old, well it has gotten old already."	1
9104	9104	Having a 'new boyfriend' every month doesn't mean you're gorgeous.... It means you're easy, and retarded.	1
9105	9105	Having a bitch ain't goofy. Having bitch dat ain't loyal is	1
9106	9106	Having a bitch come in handy during times like this	1
9107	9107	Having hoes not cool, That one will be better than all them thots	1
9108	9108	Having sex with a guy wont keep him around for you dumb hoes who think that. Theres plenty pussy. Just gotta have a guy who wont give in	1
9109	9109	Having spent the whole of catching fire telling the bitch next to me to put her phone away, I am now battling the masses so I can buy milk	1
9110	9110	Hayfever is a cunt	1
9111	9111	Hazel e looks like a bird... Her and kaep prolly related by nose and shit	1
9112	9112	Hazlenut coffee and graham crackers every morning	0
9113	9113	Incredible vagina is rarely ever attached to an incredible woman. God has a weird sense of humor.	1
9114	9114	He ain't shit girl, he a bitch made nigga !	1
9115	9115	"He be like ""bitch dontouch my braids"""	1
9116	9116	He better choose up cuz ain't No Bitch checcin a nigga that she don't Fw for being wit other bitches...that don't even sound right	1
9117	9117	Who is ?	1
9118	9118	He called me a bitch. And he said he was changing? Do you call that changing? I don't think so. How about you go fuck yourself. #pissed	1
9119	9119	He called me just to say he was deleting my number.... bitch please.	1
9120	9120	He could be right... any hoe they had in the 11wd, niggas from the hood RAN thru em....	1
9121	9121	He did dat headband shit on purpose .. Now the whole spurs team fuckin up lookin at this weird lookin nicca	1
9122	9122	""": I didn't follow you back cuz you fat, bitch. Foh large hoe."" Jesus ain't pleased fam"	1
9123	9123	Sean Payton been had hoes  : Lol	1
9124	9124	He doesnt like you, ya stupid bitch. He likes ur vag. Idiot haha. #goingtogethurtagain	1
9125	9125	He don't even follow his bitch	1
9126	9126	He gets this bratty attitude from Brittany .... and its for the birds.	0
9127	9127	He got Channing Tatum as his bitch,I'm out	1
9128	9128	He got a cousin named jason that rock da Gary Payton....now da same triflin' bitches an HIV patient	1
9129	9129	He has hickeys on him an its like yeah bitches that's mine and he's like not even trying to hide them. Makes me feel good about life.	1
9130	9130	"He hit me with "" if I tell you who I'm fucking you can't say shit bitch, but her head game on point "" #RNS"	1
9131	9131	He is really on my line singing negro spirituals..!!	1
9132	9132	He lucky he got a bitch that knows how to cook  clean  wash everything	1
9133	9133	He may be the President but that doesn't necessarily mean he's in the sole position of power in regard to making such decisions.	0
9134	9134	"Big Ben gone smack ""another"" hoe after this lost  sorry"	1
9135	9135	"He never replied to my asking about his calling me a ""redneck"""	0
9136	9136	He only favorites your tweet about him to keep his other hoes happy	1
9137	9137	He prolly gone laugh n say this bitch crazy	1
9138	9138	Lmao he gotta snap out of it	1
9139	9139	He run his mouth just like a bitch I had to cut em off	1
9140	9140	He said bitch boy	1
9141	9141	He said capri-sun and zebra cake	0
9142	9142	He said get up bitch... That's not PG #FROhorsemen	1
9143	9143	He said soul patch bitch ..!!! Lmaoooo	1
9144	9144	He said that bitch look like a praying mantis tho ctfu	1
9145	9145	He said we gon be paying a bitch rent, I'm not even tryna buy her an extra sweet and sour sauce at McDonalds	1
9146	9146	He so trash   Cary Williamsc GOT CARRIED lol	0
9147	9147	He sound like a bitch	1
9148	9148	Dude y'all fraud as hell if y'all go to J.Cole concert and you don't fw his music.	1
9149	9149	He was talking about I'm on one lol. How was that even possible when I was on a cruise ship with no phone service negro?	1
9150	9150	He went and got that bitch!!	1
9151	9151	He's a bitch.	1
9152	9152	He's a pretty damn good actor. But as a gay man it's awesome to see an openly queer actor given the lead role for a major superhero film.	0
9153	9153	He's bitch keep looking at meShe choosing or nah?	1
9154	9154	He bought to catch hell in cell block D. They fuck up men who are rapist and child molesters.	1
9155	9155	He's like 30 something year old talking back to my mom  taking my uncles truck without permission like bitch you need to fucken relax !	1
9156	9156	Its 10 Million Naira If You Want Me On Your Song  Wizkid  via	0
9157	9157	he said he's not doing collabs for anything less than 10 mil naira like booyyyyyy	0
9158	9158	Headed straight to the top bitch.	1
9159	9159	Hear the birds on the summer breeze, I drive fast	0
9160	9160	Heard I fuck with them bitches  Now you mad tripping	1
9161	9161	Heard some good news today and all I gotta say is karma is a bitch	1
9162	9162	Heard that bitch gtta thang for them boss niggas	1
9163	9163	Heard them haters talking, I heard them bitches fucking.. I must be doing something right	1
9164	9164	Heard you gotta new bitch. See ya postin' up thinkin' that it's making me sick.	1
9165	9165	Heartless ass niggah	1
9166	9166	Heartless ass niggah  but who isn't now Adays ?	1
9167	9167	Heat bitches!!!!!!!!!!!	1
9168	9168	"If a bitch keep hitting your nigga phone... It's because he's still entertaining her """	1
9169	9169	Helga was a bitch.... And for what reason.? #HeyArnold	1
9170	9170	lol I still look good I'm smaller than half these hoes	1
9171	9171	Hell naw we don't fuck wit no phonies you can tell yo bitch we some young rich homies!	1
9172	9172	Hell yeah that bitch gon' go ham	1
9173	9173	Hell yuhh they hit haha s/o ma nigga,gmula! Cheweing one takes a chug, then sniffey	1
9174	9174	Hella hoes	1
9175	9175	Hella just ordered me some beanies	0
9176	9176	Hello October, you irrelevant bitch you no worries November coming	1
9177	9177	Hello new followers. I am anime loving nigger who is too poor to afford a laptop, resulting in being a mw3 theater player for Darth.	1
9178	9178	"I just want him to keep them lies to his self.."""	1
9179	9179	Help me speed up the process of fucking your bitch..feel me?	1
9180	9180	"Her excuse is ""when I die u can have all my gold."" I don't even like yellow gold anymore. I gave her all of mine."	0
9181	9181	Her pussy clean but she dance dirty..	1
9182	9182	Her pussy so good like I left something	1
9183	9183	Her pussy sweeter then some fresh fruit  she gushin I drink the best juice	1
9184	9184	Her pussy wet I call it Fiji water	1
9185	9185	Here this bitch go ... Lol	1
9186	9186	Damn dark skinned hoes be havin all that ass but be lookin like pokemons	1
9187	9187	Here we go brownies here we go! WOOF WOOF!	0
9188	9188	Here we go this fat bitch started talking and now will never stop	1
9189	9189	Here yall hoes go dicc ridin shit	1
9190	9190	Heres a thought you dont have a valentine bc your a mean ugly bitch haha	1
9191	9191	Hey  fans. If anyone is wondering what the yellow tab on the back of the collar for - it's for teams that have won a champion	0
9192	9192	Hey  you're a nigger #racismisaliveandwellbro , learn from other blacks in the league on how to conduct yourself	1
9193	9193	Hey  dis angry white man  called me a nigger when I didn't answer da door on time. He ain't fit to be delivering pizzas	1
9194	9194	Hey Okrah... Just wake up already. You already know Bammy and Moochie are in it for the commies. Stop with the racist whitey hate crap.	1
9195	9195	Hey bitch..Adam showed up..bring more beer.	1
9196	9196	Hey bitches I'll be in IC tonight so dial the digits	1
9197	9197	Hey everybody,The White Iron Band plays this Saturday(12-11-10) on the Slopes of Lutsen,MN at Papa Charlies(21+). Going to be a real...	0
9198	9198	Hey if I stir a Spider, Rockstar, and Monster together and chug it, would I /definitely/ be hospitalized or just maybe? Asking for a friend	0
9199	9199	Hey ladies can i ask you a question ? Why do yall niggas be so fkn LAME ! It be the baddest bitches wit the LAMEST niggas	1
9200	9200	Hey morons at #foxnews and #foxandfriends was it political when Bush raised terror threat right before the election? LMAO at u #teabaggers	1
9201	9201	Hey my folk. This nigger loving Jew boy  asked if I was making death threats against his goat fucking people. Fuck him.	1
9202	9202	Hey! I'm gonna get some sort of bird tattooed on my body, accompanied with an anchor/rope situation. No one's doing that right now, right?	0
9203	9203	Hey, people bird watching, you do realize theres like, hundreds, literally hundreds of free pictures of boobs on the Internet, right?	1
9204	9204	Hey, you, bitch in the mini-van. Stop riding my ass. You have no power in your vehicle, just stop already.	1
9205	9205	Hey. . Don't be like a stupid white bitch in some horror movie asks #America to hide from #ISIS behind some chainsaws. M,kay?	1
9206	9206	Hi Charlie, eating leftover candy?	0
9207	9207	High school is tough for everyone. Grow the fuck up and stop being a little bitch. That should be a tag line for my new speaking tour	1
9208	9208	High then a bitch of them bong rips, steady smoking 11 g's with my nigga Jorge	1
9209	9209	High then a hoe but played it cooooool	1
9210	9210	High then a hoe watching wolf of Wall Street	1
9211	9211	High then a hoe with bitch ass Benny	1
9212	9212	High then a hoe, hitting this bowl for my nigga Rick! #RIPRick	1
9213	9213	High thenna bitch that's y I'm tweeting	1
9214	9214	Higher den a bitch	1
9215	9215	Highhhhh watching dawn of planet of the apes #StonerNation #LifeComplete	0
9216	9216	Highland BitchK . Them bitches stupid on Bloods , I'd fuck with Deja thoe	1
9217	9217	His big ass smile, his eyes is chink.	1
9218	9218	His bitch ass a hoe ass nigga prolly don't get no pussy	1
9219	9219	His bitch ass is the same way so it don't matter.	1
9220	9220	His bitch wan fuck me cuz he sneak dissin me	1
9221	9221	"....... The rams really cut Michael Sam. Wow."""	1
9222	9222	His hair so cute wit his sessy face but his ex bitch liked that picture to shit like fucc it	1
9223	9223	Hit a bitch with a car bomb.	1
9224	9224	Hit his bitch I'm like shaggy I'm like no it wasn't me	1
9225	9225	Hit it and pass it until that pussy elastic	1
9226	9226	Hit me up with plans nigs	1
9227	9227	Hit me with plans mah nigs	1
9228	9228	Hit my car with another rock and I'll be all over your ass in no time bitch.	1
9229	9229	Hitler didn't finish it. Can u. If a nigger ur Jew confronts u in the street what then.	1
9230	9230	Hittin licks, what you get outta that?You  yo boys is some pussy cats!!!	1
9231	9231	Hitting women is wrong morally but bitches get raped, kidknapped.beat up, an sold to be sex slaves, when they gonna end that?	1
